B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,Group
-85,-200,-200,-200,-85,-97,-80,-92,-74,-86,-200,-200,-85,-94,-94,16
-90,-200,-200,-200,-200,-200,-71,-200,-92,-200,-200,-200,-200,-86,-82,6
-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-92,-200,14
-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-92,-87,-200,-200,-200,4
-69,-200,-200,-200,-200,-96,-68,-93,-75,-85,-200,-200,-87,-200,-91,10
-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,-200,-200,-200,-200,-87,19
-200,-200,-200,-200,-200,-200,-81,-200,-93,-95,-200,-200,-87,-74,-200,18
-84,-200,-85,-95,-200,-200,-94,-200,-200,-200,-200,-200,-95,-200,-83,7
-86,-200,-200,-71,-200,-200,-200,-200,-95,-200,-81,-91,-200,-200,-200,13
-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-81,-200,-200,-200,-89,-200,-200,-200,-90,-78,-200,-200,-69,-200,-200,23
-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-200,-200,-90,-200,-200,-88,-86,-200,-200,-200,-74,-200,-200,11
-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-200,-200,-200,-81,-200,-93,-95,-200,-200,-87,-74,-200,18
-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-90,-200,-200,-200,-91,-200,-200,-87,-67,-90,-200,-200,-88,-200,-200,9
-90,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200,-200,-92,-82,-77,6
-86,-200,-200,-200,-92,-85,-82,-92,-70,-94,-200,-200,-86,-94,-90,16
-200,-200,-200,-87,-200,-200,-200,-200,-200,-200,-84,-89,-200,-200,-200,4
-200,-200,-200,-200,-70,-200,-200,-72,-83,-200,-200,-200,-71,-200,-200,8
-88,-200,-200,-200,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,1
-200,-200,-200,-200,-200,-200,-55,-200,-200,-200,-200,-200,-200,-89,-200,21
-84,-200,-90,-200,-200,-200,-90,-200,-200,-200,-200,-200,-98,-200,-98,7
-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-87,-200,-200,-200,-200,17
-89,-200,-200,-86,-200,-200,-200,-200,-200,-200,-81,-81,-200,-200,-200,15
-91,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-91,19
-200,-200,-200,-200,-200,-200,-200,-200,-86,-79,-200,-200,-72,-200,-200,23
-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-89,14
-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-86,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-85,-80,6
-81,-200,-200,-200,-88,-84,-74,-94,-73,-87,-200,-200,-82,-200,-92,10
-90,-200,-200,-200,-86,-200,-200,-88,-70,-90,-200,-200,-200,-200,-200,9
-93,-200,-200,-85,-200,-200,-200,-200,-200,-200,-84,-88,-200,-200,-200,4
-89,-200,-200,-200,-200,-200,-85,-200,-200,-95,-200,-200,-86,-79,-84,18
-80,-200,-200,-77,-200,-200,-200,-200,-200,-200,-80,-77,-200,-200,-200,13
-90,-200,-200,-200,-91,-200,-200,-83,-200,-91,-200,-200,-63,-200,-200,22
-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-200,-200,-200,-95,-58,-200,-200,-200,-200,-200,-200,-200,-200,21
-89,-200,-200,-200,-200,-200,-85,-200,-200,-95,-200,-200,-86,-79,-84,18
-200,-200,-200,-200,-200,-200,-200,-89,-85,-200,-200,-200,-72,-200,-200,11
-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-93,-200,-91,-94,-200,-200,-94,-200,-200,-200,-200,-200,-92,-200,-82,7
-84,-200,-200,-200,-92,-200,-90,-200,-86,-79,-200,-200,-74,-200,-200,23
-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,-200,-200,-200,-200,-200,19
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-93,-87,-78,6
-91,-200,-200,-200,-85,-200,-200,-200,-61,-89,-200,-200,-93,-200,-200,9
-84,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,1
-200,-200,-200,-84,-200,-200,-200,-200,-200,-200,-87,-87,-200,-200,-200,4
-91,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-86,-200,21
-200,-200,-200,-200,-83,-200,-200,-67,-74,-200,-200,-200,-76,-200,-200,8
-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-91,-96,14
-72,-200,-200,-200,-84,-88,-79,-87,-70,-200,-200,-200,-83,-200,-91,10
-82,-200,-200,-200,-93,-200,-200,-200,-92,-78,-200,-200,-71,-200,-200,23
-95,-200,-90,-200,-200,-200,-200,-200,-200,-200,-200,-200,-91,-200,-83,7
-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-77,6
-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-200,-89,19
-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-81,-200,-200,-73,-200,-200,-200,-200,-200,-200,-79,-91,-200,-200,-200,13
-91,-200,-200,-87,-200,-200,-200,-200,-200,-200,-80,-84,-200,-200,-200,15
-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-91,-200,-200,-200,-200,-91,-84,-200,-200,-200,-200,-200,-88,-87,-200,18
-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-91,-200,-200,-200,-92,-200,-200,-88,-71,-91,-200,-200,-85,-200,-200,9
-91,-200,-200,-200,-200,-91,-84,-200,-200,-200,-200,-200,-88,-87,-200,18
-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-200,-200,-88,-200,-200,-88,-88,-90,-200,-200,-74,-200,-200,11
-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,-83,-88,-200,-200,-200,4
-200,-200,-200,-200,-200,-200,-58,-200,-200,-200,-200,-200,-200,-84,-200,21
-79,-200,-200,-200,-90,-88,-75,-90,-74,-84,-200,-200,-81,-94,-95,16
-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,1
-200,-200,-200,-200,-200,-94,-77,-200,-200,-200,-200,-200,-200,-89,-200,6
-90,-200,-89,-200,-200,-200,-200,-200,-200,-200,-200,-200,-90,-200,-200,7
-86,-200,-200,-200,-89,-200,-200,-92,-80,-79,-200,-200,-72,-200,-200,23
-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-71,-200,-200,-200,-200,-200,-200,-200,-84,-200,-86,-200,-200,-200,-200,17
-87,-200,-200,-200,-91,-200,-200,-91,-70,-91,-200,-200,-89,-200,-200,9
-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-89,14
-200,-200,-200,-200,-93,-200,-200,-82,-90,-89,-200,-200,-61,-200,-200,22
-72,-200,-200,-200,-90,-84,-92,-200,-80,-85,-200,-200,-88,-200,-200,10
-87,-200,-200,-200,-90,-85,-77,-88,-77,-84,-200,-200,-83,-94,-90,16
-200,-200,-200,-200,-200,-200,-58,-200,-200,-200,-200,-200,-200,-200,-82,21
-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,-200,-200,-200,-200,-74,19
-200,-200,-200,-87,-200,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,4
-200,-200,-200,-200,-200,-200,-63,-200,-90,-200,-200,-200,-200,-88,-78,6
-200,-200,-200,-200,-77,-200,-200,-71,-82,-200,-200,-200,-79,-200,-200,8
-86,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-85,-200,-200,-73,-200,-200,-200,-200,-90,-200,-80,-81,-200,-200,-200,13
-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,-200,-89,-200,-200,18
-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-79,-200,-90,-92,-200,-200,-94,-200,-200,-200,-200,-200,-88,-200,-81,7
-86,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-84,-200,-200,-200,-87,-200,-200,-89,-73,-79,-200,-200,-70,-200,-200,23
-200,-200,-200,-200,-91,-200,-200,-92,-90,-200,-200,-200,-72,-200,-200,11
-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,-200,-89,-200,-200,18
-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,-200,-82,19
-88,-200,-200,-200,-90,-200,-200,-86,-70,-91,-200,-200,-85,-200,-200,9
-200,-200,-200,-200,-200,-200,-60,-200,-200,-200,-200,-200,-200,-200,-200,21
-86,-200,-200,-83,-200,-200,-200,-200,-200,-200,-84,-82,-200,-200,-200,15
-81,-200,-200,-200,-88,-87,-77,-88,-71,-81,-200,-200,-84,-94,-90,16
-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,1
-92,-200,-200,-84,-200,-200,-200,-200,-200,-200,-86,-90,-200,-200,-200,4
-86,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-89,-90,6
-73,-200,-200,-200,-200,-200,-200,-200,-91,-200,-88,-200,-200,-200,-200,17
-82,-200,-93,-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,-200,-84,7
-79,-200,-200,-200,-90,-200,-94,-200,-74,-78,-200,-200,-72,-200,-200,23
-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-200,-90,14
-76,-200,-200,-200,-90,-90,-79,-95,-75,-85,-200,-200,-76,-200,-96,10
-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-89,-200,-200,-200,-88,-200,-200,-90,-64,-95,-200,-200,-90,-200,-200,9
-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-87,-200,-200,-200,-200,20
-200,-200,-200,-200,-200,-200,-87,-200,-200,-200,-200,-200,-200,-200,-76,19
-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-91,-200,-200,-82,-200,-200,-200,-200,-200,-200,-84,-88,-200,-200,-200,4
-80,-200,-200,-74,-200,-200,-200,-200,-96,-200,-78,-80,-200,-200,-200,13
-92,-200,-200,-200,-200,-200,-89,-200,-200,-200,-200,-200,-88,-94,-200,18
-200,-200,-200,-200,-200,-200,-58,-200,-200,-200,-200,-200,-200,-200,-200,21
-81,-200,-200,-200,-89,-84,-76,-91,-73,-82,-200,-200,-86,-92,-90,16
-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-87,-200,-200,-200,-200,20
-200,-200,-200,-200,-200,-200,-66,-200,-95,-200,-200,-200,-200,-88,-93,6
-92,-200,-200,-200,-200,-200,-89,-200,-200,-200,-200,-200,-88,-94,-200,18
-200,-200,-200,-200,-92,-200,-200,-88,-87,-200,-200,-200,-75,-200,-200,11
-200,-200,-200,-200,-77,-200,-200,-76,-85,-200,-200,-200,-78,-200,-200,8
-84,-200,-91,-200,-200,-200,-93,-200,-200,-200,-200,-200,-93,-200,-85,7
-82,-200,-200,-200,-200,-200,-92,-95,-78,-78,-200,-200,-70,-200,-200,23
-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73,-88,-200,-200,-200,1
-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-89,-200,-200,-200,-86,-200,-200,-87,-60,-88,-200,-200,-89,-200,-200,9
-200,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-200,-81,19
-72,-200,-200,-200,-200,-200,-200,-200,-85,-200,-88,-200,-200,-200,-200,17
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-95,-200,-200,21
-85,-200,-200,-200,-97,-89,-74,-91,-69,-84,-200,-200,-90,-92,-90,16
-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,4
-86,-200,-200,-200,-200,-200,-72,-200,-97,-200,-200,-200,-200,-86,-79,6
-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-96,-200,14
-83,-200,-200,-88,-200,-200,-200,-200,-200,-200,-81,-82,-200,-200,-200,15
-200,-200,-200,-200,-92,-200,-200,-86,-89,-87,-200,-200,-66,-200,-200,22
-84,-200,-200,-200,-200,-200,-80,-200,-82,-84,-200,-200,-84,-200,-87,10
-85,-200,-200,-200,-95,-200,-94,-96,-74,-75,-200,-200,-71,-200,-200,23
-87,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-87,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,-200,-200,-91,-200,-200,18
-87,-200,-200,-78,-200,-200,-200,-200,-94,-200,-79,-84,-200,-200,-200,13
-200,-200,-200,-200,-88,-200,-200,-89,-89,-200,-200,-200,-84,-200,-200,11
-87,-200,-200,-200,-92,-200,-200,-88,-61,-92,-200,-200,-89,-200,-200,9
-81,-200,-88,-95,-200,-200,-94,-200,-200,-200,-200,-200,-92,-200,-86,7
-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,-200,-200,-91,-200,-200,18
-84,-200,-200,-200,-89,-91,-77,-94,-73,-80,-200,-200,-90,-92,-90,16
-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,-200,-200,-200,-92,-87,19
-200,-200,-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-200,-200,-200,-200,-200,-76,-200,-96,-200,-200,-200,-200,-200,-90,6
-90,-200,-200,-84,-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,4
-87,-200,-200,-91,-200,-200,-200,-200,-200,-200,-75,-90,-200,-200,-200,1
-80,-200,-89,-200,-200,-200,-91,-200,-200,-200,-200,-200,-200,-200,-84,7
-80,-200,-200,-200,-94,-200,-93,-91,-74,-79,-200,-200,-70,-200,-200,23
-200,-200,-200,-200,-74,-200,-200,-77,-80,-200,-200,-200,-78,-200,-200,8
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-66,-200,-200,-200,-200,-200,-200,-200,-87,-200,-88,-200,-200,-200,-200,17
-88,-200,-200,-200,-94,-200,-200,-88,-64,-200,-200,-200,-88,-200,-200,9
-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,14
-84,-200,-200,-200,-93,-84,-75,-90,-72,-91,-200,-200,-78,-200,-91,10
-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-82,6
-200,-200,-200,-200,-200,-200,-59,-200,-200,-200,-200,-200,-200,-200,-200,21
-84,-200,-200,-200,-90,-87,-82,-94,-73,-85,-200,-200,-86,-92,-90,16
-200,-200,-200,-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,-200,-83,19
-93,-200,-200,-86,-200,-200,-200,-200,-200,-200,-86,-87,-200,-200,-200,4
-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,20
-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,20
-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,-89,-200,-200,18
-86,-200,-200,-74,-200,-200,-200,-200,-200,-200,-81,-86,-200,-200,-200,13
-82,-93,-200,-86,-200,-200,-200,-200,-200,-200,-80,-82,-200,-200,-200,15
-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,-89,-200,-200,18
-84,-200,-92,-200,-200,-200,-93,-200,-200,-200,-200,-200,-88,-200,-89,7
-200,-200,-200,-200,-94,-200,-200,-90,-88,-200,-200,-200,-72,-200,-200,11
-84,-200,-200,-200,-92,-200,-91,-91,-75,-83,-200,-200,-69,-200,-200,23
-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-88,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-91,-92,-77,6
-84,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,1
-94,-200,-200,-200,-87,-200,-200,-88,-73,-91,-200,-200,-88,-200,-200,9
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-88,-200,21
-84,-200,-200,-200,-91,-86,-80,-94,-70,-82,-200,-200,-90,-92,-90,16
-200,-200,-200,-200,-89,-200,-200,-200,-87,-86,-200,-200,-65,-200,-200,22
-200,-200,-200,-87,-200,-200,-200,-200,-200,-200,-87,-91,-200,-200,-200,4
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-88,19
-74,-200,-200,-200,-200,-200,-200,-200,-84,-200,-87,-200,-200,-200,-200,17
-80,-200,-200,-200,-96,-92,-82,-90,-73,-200,-200,-200,-85,-90,-200,10
-200,-200,-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,14
-82,-200,-87,-91,-200,-200,-91,-200,-200,-200,-200,-200,-200,-200,-85,7
-81,-200,-200,-200,-89,-200,-93,-93,-74,-77,-200,-200,-72,-200,-200,23
-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-200,-79,-200,-200,-69,-86,-200,-200,-200,-73,-200,-200,8
-92,-200,-200,-200,-200,-97,-76,-200,-93,-200,-200,-200,-200,-88,-77,6
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-82,-200,-200,-200,-95,-83,-87,-90,-73,-81,-200,-200,-91,-92,-90,16
-89,-200,-200,-200,-91,-200,-200,-86,-72,-91,-200,-200,-91,-200,-200,9
-90,-200,-200,-200,-200,-200,-56,-200,-200,-200,-200,-200,-200,-200,-88,21
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-200,-200,-200,-200,-200,-200,-84,-200,-200,-200,-200,-200,-91,-200,-200,18
-81,-200,-200,-76,-200,-200,-200,-200,-200,-200,-78,-77,-200,-200,-200,13
-92,-200,-200,-88,-200,-200,-200,-200,-200,-200,-85,-87,-200,-200,-200,4
-200,-200,-200,-200,-200,-200,-200,-88,-89,-200,-200,-200,-73,-200,-200,11
-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,-200,-77,19
-200,-200,-200,-200,-200,-200,-84,-200,-200,-200,-200,-200,-91,-200,-200,18
-88,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71,-90,-200,-200,-200,1
-84,-200,-90,-200,-200,-200,-99,-200,-200,-200,-200,-200,-93,-200,-87,7
-84,-200,-200,-200,-200,-200,-94,-200,-77,-79,-200,-200,-70,-200,-200,23
-200,-200,-200,-200,-200,-200,-84,-200,-200,-200,-200,-200,-200,-84,-89,6
-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-94,-200,-200,-88,-200,-200,-200,-200,-200,-200,-79,-88,-200,-200,-200,15
-200,-200,-200,-200,-200,-200,-57,-200,-200,-200,-200,-200,-200,-88,-200,21
-80,-200,-200,-200,-99,-87,-71,-87,-74,-83,-200,-200,-84,-100,-90,16
-200,-200,-200,-200,-85,-200,-200,-92,-60,-200,-200,-200,-89,-200,-200,9
-77,-200,-200,-200,-200,-200,-200,-200,-94,-200,-88,-200,-200,-200,-200,17
-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,-86,-88,-200,-200,-200,4
-79,-200,-200,-200,-92,-91,-81,-87,-73,-88,-200,-200,-83,-200,-90,10
-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,14
-200,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-96,-91,19
-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-86,-200,-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-84,-91,6
-85,-200,-99,-200,-200,-200,-95,-200,-200,-200,-200,-200,-200,-200,-87,7
-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-87,-200,-200,-200,-92,-200,-200,-90,-81,-81,-200,-200,-71,-200,-200,23
-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-97,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-93,-200,18
-200,-200,-200,-200,-200,-200,-58,-200,-200,-200,-200,-200,-200,-200,-200,21
-79,-200,-200,-75,-200,-200,-200,-200,-200,-200,-80,-87,-200,-200,-200,13
-84,-200,-200,-200,-99,-87,-71,-87,-69,-83,-200,-200,-84,-100,-90,16
-200,-200,-200,-200,-91,-200,-200,-92,-93,-200,-200,-200,-80,-200,-200,11
-97,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-93,-200,18
-200,-200,-200,-200,-75,-200,-200,-76,-86,-200,-200,-200,-85,-200,-200,8
-93,-200,-200,-200,-88,-200,-200,-200,-62,-96,-200,-200,-86,-200,-200,9
-88,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,1
-91,-200,-200,-90,-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,-200,4
-91,-200,-200,-200,-78,-200,-200,-86,-92,-89,-200,-200,-67,-200,-200,22
-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,-200,-79,19
-97,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-92,-200,6
-79,-200,-200,-200,-200,-200,-200,-200,-93,-200,-87,-200,-200,-200,-200,17
-80,-200,-94,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-82,7
-87,-200,-200,-200,-89,-200,-93,-92,-77,-81,-200,-200,-73,-200,-200,23
-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-200,-200,-95,-69,-200,-200,-200,-200,-200,-200,-91,-200,21
-77,-200,-200,-200,-200,-97,-78,-98,-74,-86,-200,-200,-89,-200,-86,10
-200,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-89,14
-88,-200,-200,-200,-87,-200,-200,-85,-63,-92,-200,-200,-200,-200,-200,9
-87,-200,-200,-200,-99,-84,-72,-87,-64,-82,-200,-200,-90,-100,-90,16
-90,-200,-200,-86,-200,-200,-200,-200,-200,-200,-83,-88,-200,-200,-200,15
-82,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,-86,-88,-200,-200,-200,4
-82,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-78,-200,18
-200,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-91,-82,-200,6
-80,-200,-200,-72,-200,-200,-200,-200,-95,-200,-81,-83,-200,-200,-200,13
-200,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-200,-79,19
-200,-200,-200,-200,-92,-200,-200,-89,-95,-91,-200,-200,-76,-200,-200,11
-85,-200,-95,-99,-200,-200,-92,-200,-200,-200,-200,-200,-94,-200,-86,7
-81,-200,-200,-200,-90,-200,-87,-90,-75,-82,-200,-200,-72,-200,-200,23
-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-92,-200,-200,-200,1
-82,-200,-200,-200,-99,-90,-74,-87,-68,-86,-200,-200,-89,-100,-90,16
-90,-200,-200,-200,-91,-200,-200,-96,-71,-89,-200,-200,-91,-200,-200,9
-200,-200,-200,-200,-78,-200,-200,-68,-81,-200,-200,-200,-74,-200,-200,8
-90,-200,-200,-87,-200,-200,-200,-200,-200,-200,-85,-89,-200,-200,-200,4
-76,-200,-200,-200,-200,-200,-200,-200,-91,-200,-88,-200,-200,-200,-200,17
-200,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-78,6
-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,14
-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,-200,-200,-200,-200,-82,19
-87,-200,-200,-200,-200,-85,-74,-200,-71,-87,-200,-200,-77,-200,-200,10
-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-85,-200,-91,-93,-200,-200,-200,-200,-200,-200,-200,-200,-94,-200,-87,7
-86,-200,-200,-200,-91,-200,-200,-92,-69,-82,-200,-200,-75,-200,-200,23
-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-86,-200,-200,-200,-91,-90,-81,-87,-70,-81,-200,-200,-89,-100,-90,16
-200,-200,-200,-200,-200,-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-90,-200,-200,-200,-86,-200,-200,-88,-68,-93,-200,-200,-200,-200,-200,9
-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-200,-200,-200,-200,-81,-200,-200,-79,-200,-91,-200,-200,-65,-200,-200,22
-85,-200,-200,-76,-200,-200,-200,-200,-200,-200,-79,-87,-200,-200,-200,13
-200,-200,-200,-200,-90,-200,-200,-200,-90,-93,-200,-200,-77,-200,-200,11
-93,-200,-200,-87,-200,-200,-200,-200,-200,-200,-85,-89,-200,-200,-200,4
-200,-200,-200,-200,-200,-200,-61,-200,-200,-200,-200,-200,-93,-200,-80,6
-84,-94,-200,-83,-200,-200,-200,-200,-200,-200,-89,-85,-200,-200,-200,15
-84,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,1
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,19
-80,-200,-200,-200,-93,-200,-200,-200,-70,-82,-200,-200,-71,-200,-200,23
-86,-200,-200,-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,-200,-89,7
